strategy,model,question,gold_answer,rag_answer,gold_f1,gold_exact_match,anthropic_claude_haiku_4_5_20251001_faithfulness,anthropic_claude_haiku_4_5_20251001_relevance,anthropic_claude_haiku_4_5_20251001_conciseness,anthropic_claude_haiku_4_5_20251001_quality,anthropic_claude_haiku_4_5_20251001_scorer_latency_ms,openai_gpt_5_4_mini_faithfulness,openai_gpt_5_4_mini_relevance,openai_gpt_5_4_mini_conciseness,openai_gpt_5_4_mini_quality,openai_gpt_5_4_mini_scorer_latency_ms,consensus_quality,strategy_latency_ms,scorer_latency_ms_total,total_latency_ms,context_sent_to_llm,failure_stage,failure_stage_confidence,failure_stage_method,gold_in_chunks,gold_in_retrieved,gold_in_context,chunk_type,chunk_size,chunk_overlap,num_chunks,embed_provider,embed_model,embed_dimension,retrieval_mode,retrieval_top_k,num_chunks_retrieved,context_char_length,reranker_model,reranker_top_k,llm_provider,llm_host,llm_model,llm_quantization,dataset_name,dataset_sample_seed
adaptive,qwen3.5:0.8b,Waldo Stadium is located in a city that had how many inhabitants in 2010 ?,"74,262","To answer this question, we first need to identify the city where **Waldo Stadium** is located, and then determine the population of that city in 2010.

1.  **Locate the stadium**: Waldold Stadium (also known as the Waldorf University of the Arts Stadium) is located in **Hamburg, Germany**.
2.  **Determine the city population in 2010**: Hamburg is one of the largest and most populous cities in Germany. According to the most recent census data available, the city of Hamburg in 2010 had approximately **1.86 million** inhabitants (based on the official 2011 Census statistics rounded to the nearest 100,000 or specific census figures like 1,864,000).

Waldo Stadium is situated in the city of Hamburg.

**Answer:** Hamburg",0.0,False,1.0,2.0,2.0,1.6666666666666667,2897.57409998856,1.0,2.0,2.0,1.6666666666666667,2503.427299991017,1.6666666666666667,1145.544200000586,5401.001399979577,6546.545599980163,,no_retrieval,high,substring,True,False,False,recursive,500,100,23,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,Quadrant Mountain is a mountain peak in a mountain range that is located in which US states ?,Montana and Wyoming,"Quadrant Mountain is a mountain peak in the **Bering Sea**.

It is located in the **Alaska Range**, which is a subrange of the **Alaska Range** that is part of the **Bering Sea Mountains**. Therefore, Quadrant Mountain is in **Alaska** (specifically in the southern U.S. portion of Alaska).",0.0,False,1.0,3.0,2.0,2.0,2305.035500001395,1.0,2.0,2.0,1.6666666666666667,1506.4201999921352,1.8333333333333335,636.2341000058223,3811.4556999935303,4447.6897999993525,,no_retrieval,high,substring,True,False,False,recursive,500,100,30,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b," A South Korean boy group formed in 2012 under TS Entertainment released what EP on September 5th, 2017?",Blue,"**Bess**

The popular South Korean boy group formed in Seoul on September 5, 2012, released the EP *Bess* (Bessu) on September 5th, 2017. The EP features three songs: ""Loves,"" ""Raining Rain,"" and ""Lucky Star."" This song, particularly ""Loves,"" became a major hit in Korea and was later released as a single as well.",0.0,False,1.0,2.0,2.0,1.6666666666666667,3450.2917999925558,1.0,2.0,2.0,1.6666666666666667,1607.4143000005279,1.6666666666666667,781.3728000037372,5057.706099993084,5839.078899996821,,no_retrieval,high,substring,True,False,False,recursive,500,100,10,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b," ""Friend Like Me"" is a song from the 1992 Disney film ""Aladdin,"" a 1992 American animated comedy musical romantic fantasy adventure film produced by Walt Disney Feature Animation for who?",Walt Disney Pictures,"The song ""Friend Like Me"" is sung by **Sally**.

In the Disney animated movie *Aladdin* (1992), the title character, Aladdin, sings his original song for a friend named **Sally**. Sally is a young, talented violinist who is a bit out of place but shares a deep admiration for Aladdin and the music of the movie. While the song was written by the band **The Allman Brothers Band**, Sally is the one delivering the performance in the film.",0.03508771929824561,False,1.0,1.0,2.0,1.3333333333333333,2763.3327999938047,1.0,1.0,1.0,1.0,1565.2154999988852,1.1666666666666665,733.9352999988478,4328.54829999269,5062.483599991538,,no_retrieval,high,substring,True,False,False,recursive,500,100,35,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,What is the highest peak of the mountain range that includes the Cumberland Gap?,High Knob,"The highest peak of the mountain range that includes the Cumberland Gap is the **Sears Peak** (also known as Pickett Peak).

Located in the Appalachian foothills near Tennessee, Sears Peak is the northernmost of the major peaks of the Cumberland Gap area. Situated just south of the Cumberland River, it stands at an elevation of approximately 1,651 feet (504 meters). While the Cumberland Gap itself (the most famous gap in the US, located near the confluence of the Cumberland and Shenandoah rivers) has a lower summit elevation, Sears Peak represents the apex of the mountain range extending from the Cumberland Gap southward toward the Black Hills and into Virginia.",0.0,False,1.0,4.0,2.0,2.3333333333333335,2938.3874000050128,1.0,2.0,2.0,1.6666666666666667,1365.1333999878261,2.0,949.4909000059124,4303.520799992839,5253.011699998751,,no_retrieval,high,substring,True,False,False,recursive,500,100,30,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b," Ms. G.O.A.T., an acronym for """"Greatest Of All Time"""", is the debut mixtape by a rapper who was born and raised in which city ?",Brooklyn,"Ms. G.O.A.T. stands for ""Greatest Of All Time,"" and the rapper she is part of is **Tupac Shakur**. He was born and raised in **Nashville**.",0.0,False,1.0,1.0,4.0,2.0,1737.7168999955757,1.0,2.0,4.0,2.3333333333333335,1438.077599988901,2.166666666666667,510.6852000026265,3175.7944999844767,3686.4796999871032,,no_retrieval,high,substring,True,False,False,recursive,500,100,32,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,What was the final record for the Kansas State Wildcats football team in the year that Jim Dickey redshirted 18 players?,2–9,"In 1962, the Kansas State Wildcats football team was coached by Coach Jim Dickey. During the 1962 season, the team suffered a historic series of losses against the Nebraska Cornhuskers and the Arkansas Razorbacks, resulting in a 16-loss record (15-16). In this season, Dickey redshirted 18 players, including the quarterback Joe McCall, and the Wildcats finished with a record of **15–16**.",0.0,False,1.0,3.0,2.0,2.0,2577.1409000008134,1.0,2.0,2.0,1.6666666666666667,16579.749500000617,1.8333333333333335,724.6817999985069,19156.89040000143,19881.572199999937,,no_retrieval,high,substring,True,False,False,recursive,500,100,17,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,"What place Dayton metropolitan area centered on Dayton, Ohio takes after Cincinnati metropolitan area also known as Greater Cincinnati which is the largest metropolitan area in Ohio and has population of 2,11,580 people?",It is the fourth largest,"The place Dayton metropolitan area takes after Cincinnati metropolitan area, the largest in Ohio with a population of 2.11 million people (often cited as 2.116 million), is the **Cleveland metropolitan area**.

Cleveland sits just north of Dayton and shares the same metropolitan boundaries. It is considered a third-largest city in the US, having a population of approximately 1.46 million residents.

**Answer:** The Cleveland metropolitan area",0.15999999999999998,False,1.0,2.0,2.0,1.6666666666666667,2969.946599987452,1.0,4.0,3.0,2.6666666666666665,1273.434400005499,2.1666666666666665,714.6367999957874,4243.380999992951,4958.017799988738,,no_retrieval,high,substring,True,False,False,recursive,500,100,23,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,Dad's Week Off was a film that starred which stand-up comedian and actor?,Richard John Colangelo,Answer: Donnie Osbourne.,0.0,False,1.0,4.0,5.0,3.3333333333333335,2376.6122000088217,1.0,4.0,5.0,3.3333333333333335,1297.943600002327,3.3333333333333335,339.97119999548886,3674.5558000111487,4014.5270000066375,,no_retrieval,high,substring,True,False,False,recursive,500,100,19,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,"""Do You Know Where You're Coming From"" is the lead single from which British funk and acid jazz band formed in 1992, their third studio album, ""Travelling Without Moving""?",Jamiroquai,**Diplo**,0.0,False,1.0,1.0,5.0,2.3333333333333335,2169.6015000052284,1.0,1.0,5.0,2.3333333333333335,1655.5362999934005,2.3333333333333335,404.9866999994265,3825.137799998629,4230.124499998055,,no_retrieval,high,substring,True,False,False,recursive,500,100,17,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,"Which airport has passenger service to Canada and Japan, Oakland International Airport, or Boise Airport?",Oakland International Airport,"Boise Airport (BOI) serves as a major international airport with operations in **Canada, the United States, and Japan**. It is a hub for major airlines such as Delta Air Lines (Japan) and United Airlines (Canada).

In contrast, Oakland International Airport (OAK) is primarily focused on domestic operations, serving primarily the Washington, D.C. metropolitan area and its surrounding regions, with limited connections to international destinations like China and parts of Europe.

Answer: Boise Airport",0.10526315789473684,True,1.0,5.0,2.0,2.6666666666666665,2510.814699999173,1.0,5.0,2.0,2.6666666666666665,1415.548700009822,2.6666666666666665,751.1305999942124,3926.363400008995,4677.4940000032075,,none,n/a,substring,True,False,False,recursive,500,100,22,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,In what year was a pole erected as a part of various European folk festivals first erected permanently in Ickwell?,1872,"Pole erected as a part of various European folk festivals first erected permanently in Ickwell was the **Great Pole** (also known as the Great Stork), which stood across the River Aire in Ickwell.

This massive wooden pole was built to commemorate the arrival of the Great Stork, a mythical bird that supposedly roosts on the north bank of the river and brings good luck to those crossing the water, as well as to mark the founding of the city. It was originally constructed by the inhabitants of Ickwell after the great flood that swept through the city, and for centuries it was the central feature of their celebrations. It was eventually removed to make room for a new city hall, which stands on a new site near the current location of the Great Pole.

**Answer:**
The Great Pole (or Great Stork)",0.0,False,1.0,3.0,2.0,2.0,2451.3716000074055,1.0,1.0,1.0,1.0,1594.4124000088777,1.5,1106.8599999998696,4045.7840000162832,5152.644000016153,,no_retrieval,high,substring,True,False,False,recursive,500,100,18,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,Who directed the Chinese comedy film in which Yang Zishan's performance won her the Best Actress award at the China Movie Channel Media Awards?,Leste Chen,"Leste Chen directed the Chinese comedy film ""20 Once Again"" in which Yang Zishan's performance won her the Outstanding New Actress at the Huabiao Awards.",0.16,True,2.0,3.0,4.0,3.0,2375.096499992651,4.0,4.0,4.0,4.0,1782.2525999945356,3.5,573.0820000026142,4157.3490999871865,4730.431099989801,"Yang Zishan (born 6 November 1986) is a Chinese actress.  She is known for her breakout role in Zhao Wei's film ""So Young"", which won her Outstanding New Actress at the Huabiao Awards.  In 2015, she won the Best Actress award at the China Movie Channel Media Awards for her performance in ""20 Once Again"".  She starred in ""Walking Past the Future"", the only Chinese film to be nominated for the Un Certain Regard at the 2017 Cannes Film Festival, and the science fiction thriller ""Battle of

Rebecca Lim is a Singaporean actress who has acted in several English and Chinese dramas produced by MediaCorp.  Lim is best known for her portrayal of Wendy Lim, a trainee lawyer in the Channel 5 television series ""The Pupil"", for which she won the Best Actress Award at the 15th Asian Television Awards in 2010.  She also won the Best Supporting Actress Award at the Star Awards 2014 for her portrayal as Lisa Xiao in ""The Dream Makers"".  In 2015, her comedic performance in ""Yes We Can! "" earned

---

## China Movie Channel Media Awards
China Movie Channel Media Awards (电影频道传媒大奖) are presented at each Shanghai International Film Festival by China Movie Channel.  Voted by the reporters in the entertainment industry, the awards are aimed at ""promoting medium-and-small-budget homegrown movies and exposing talented young directors and actors"".

---

---

## 20 Once Again
20 Once Again (Chinese: 重返20岁 ""Chóng fǎn èrshí suì"") is a 2015 Chinese comedy film directed by Leste Chen and starring Yang Zishan, Gua Ah-leh, Bolin Chen and Lu Han.  The film is a remake of the South Korean movie ""Miss Granny"".  It was released on January 8, 2015.

---

---

## Li Chen (actor)
Li Chen (born 24 November 1978), also known as Jerry Li is a Chinese actor.  He is best known for being a cast member in the variety show ""Keep Running"".  Li is also known for his roles in television series ""Beijing Love Story"" (2012), ""Beijing Youth"" (2012) and ""The Good Fellas"" (2016); as well as films ""Ultimate Rescue"" (2008), which won him the China Movie Channel Media Awards and ""Aftershock"" (2010).  Li made his directorial debut in 2017 with ""Sky Hunter"".

---",none,n/a,substring,True,True,True,recursive,500,100,19,ollama,mxbai-embed-large,1024,hybrid,5,5,2137,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,The largest area of contiguous endorheic waterheds in North America is home to what common name of buckwheat?,yellowturbans,The largest area of contiguous endorheic waterheds in North America is the Great Plains. This vast region is home to the **Barrel** buckwheat variety.,0.0,False,1.0,3.0,4.0,2.6666666666666665,2075.395399995614,1.0,3.0,4.0,2.6666666666666665,1358.8227000000188,2.6666666666666665,508.8151000090875,3434.2180999956327,3943.03320000472,,no_retrieval,high,substring,True,False,False,recursive,500,100,16,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,In which year was the architect who in 1905 designed the wing of By-the-Harbor containing a ballroom born?,1853,"The architect who designed the wing of By-the-Harbor (now part of the Royal Hotel by the Harbor in London) in 1905 was **Sir Arthur John Hall** (often referred to as **Sir Arthur Hall**).

He was born in **1864**.

**Answer:** 1864",0.0,False,1.0,4.0,4.0,3.0,2954.3531999952393,1.0,4.0,2.0,2.3333333333333335,1696.9526000029873,2.666666666666667,675.6330999924103,4651.305799998227,5326.938899990637,,no_retrieval,high,substring,True,False,False,recursive,500,100,38,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,"What was the former team principal  managing director of, who was the advisor to a Formula One team based in the United Kingdom which raced under a Malaysian licence?",Hispania Racing F1 Team,"The former team principal managing director who was the advisor to the Formula One team **McLaren** (which raced under a Malaysian licence, the **TunFIA**), was **John Williams**.

Williams served as the driving force behind McLaren's successful racing in Malaysia. During the 2022 season, he was named driving coach for the Malaysian teams and later became the driving coach for the Malaysian race team (RMC), which has a close association with the Malaysian Formula 1 Federation. He previously managed and oversaw McLaren's 2017 season, winning four races in Malaysia, including the Malaysian Grand Prix.",0.058823529411764705,False,1.0,2.0,2.0,1.6666666666666667,3102.880100006587,1.0,1.0,1.0,1.0,1514.1843000019435,1.3333333333333335,896.8662999977823,4617.06440000853,5513.930700006313,,no_retrieval,high,substring,True,False,False,recursive,500,100,10,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,"In between Henry Selick and John Badham, who was the director of Coraline?",Henry Selick,"In the *Coraline* episode aired on October 27, 2001, the episode was directed by **John Badham**. It starred Henry Selick as Captain Dottie and was written by Peter Koppel and John Badham.

The main protagonist, Dottie Maywell (played by Selick), initially worked as a teacher at a boarding school before meeting the strange woman she met in the park. After discovering her past, Dottie returns to her original life at school to reunite with her parents, who are now deceased. However, the episode ends with Dottie's mother and the deceased father being found in the woods, a twist that left Dottie questioning her choices.

**Answer:** **John Badham**",0.05063291139240507,True,1.0,1.0,2.0,1.3333333333333333,2362.954500000342,1.0,2.0,1.0,1.3333333333333333,1661.7048000043724,1.3333333333333333,1099.4289000082063,4024.659300004714,5124.08820001292,,none,n/a,substring,True,False,False,recursive,500,100,18,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,When was the secretary under which Paul T. Conway served as chief of staff for the U.S. Department of Labor born? ,"March 26, 1953","Paul T. Conway served as the Chief of Staff for the U.S. Department of Labor from **2008 to 2010**. His father was a former U.S. Senator and Deputy Secretary of Labor, while his mother was the wife of the first chairman of the Joint Committee on Education.

Paul T. Conway was born on **September 2, 1948**.",0.0,False,1.0,2.0,2.0,1.6666666666666667,2920.306600004551,1.0,2.0,3.0,2.0,1187.0224000012968,1.8333333333333335,727.2742000059225,4107.329000005848,4834.60320001177,,no_retrieval,high,substring,True,False,False,recursive,500,100,22,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,"What 2006 tale of Inspector Clousseau was produced by the same director as the popularly-loved, critically-hated 2003 romantic comedy “Just Married”?",The Pink Panther,"The 2006 film is **The Pink Panther** (2006). It is produced by **Shawn Levy**, who directed the same type of comedy as the critically-hated 2003 romantic comedy *Just Married*, as well as films like *The Internship* and *This Is Where I Leave You*.",0.10256410256410256,True,3.0,3.0,3.0,3.0,3235.9098000015365,4.0,5.0,4.0,4.333333333333333,5135.296699998435,3.6666666666666665,3999.8862000065856,8371.206499999971,12371.092700006557,"---

## Shawn Levy
Shawn Levy (born July 23, 1968) is a Canadian film director, producer, and actor.  He directed the films ""Big Fat Liar"" (2002), ""Just Married"" (2003), ""Cheaper by the Dozen"" (2003), ""The Pink Panther"" (2006), ""Night at the Museum"" (2006), """" (2009), ""Date Night"" (2010), ""Real Steel"" (2011), ""The Internship"" (2013), ""This Is Where I Leave You"" (2014) and """" (2014).

---

---

## My Boss's Daughter
My Boss's Daughter is a 2003 romantic comedy film starring Ashton Kutcher, Tara Reid and Terence Stamp.

---

## Just Married
Just Married is a 2003 American romantic comedy film directed by Shawn Levy, and was written by Sam Harper, and starring Ashton Kutcher and Brittany Murphy.  Produced by Robert Simonds, the film was successful at the box office despite generally negative critical reviews.

---

April's Shower is a 2003 romantic comedy film.  The film stars Maria Cina, Trish Doolan, and Randall Batinkoff.  Doolan also served as writer, producer, and director for the film.  The film was actually released as early as 2003 at the Hamburg Gay and Lesbian Film Festival and was subsequently released at other gay-themed film festivals in cities around the world, including San Francisco, Charlotte, Copenhagen, Tampa, Detroit, Rochester, and Dallas.  The film gained wide but limited release in

---

## Kilichundan Mampazham
Kilichundan Mampazham is a 2003 romantic comedy film directed by Priyadarshan.  It features Mohanlal, Soundarya, Sreenivasan, Salim Kumar.  The story is written by Sreenivasan and the screenplay and the dialogues was written by Priyadarshan.

---

---

## Carolina (2003 film)
Carolina is a 2003 romantic comedy film directed by Marleen Gorris, starring Julia Stiles, Shirley MacLaine, Alessandro Nivola, Mika Boorem, Randy Quaid, and Jennifer Coolidge.  Lisa Sheridan has a cameo role in the film, and Barbara Eden has the uncredited part of Daphne.  It is set in Los Angeles, California.  Shot in 2003, the film failed to find a distributor and was released direct-to-video in 2005.

---

---

---

## Shawn Levy
Shawn Levy (born July 23, 1968) is a Canadian film director, producer, and actor.  He directed the films ""Big Fat Liar"" (2002), ""Just Married"" (2003), ""Cheaper by the Dozen"" (2003), ""The Pink Panther"" (2006), ""Night at the Museum"" (2006), """" (2009), ""Date Night"" (2010), ""Real Steel"" (2011), ""The Internship"" (2013), ""This Is Where I Leave You"" (2014) and """" (2014).

---

---

## My Boss's Daughter
My Boss's Daughter is a 2003 romantic comedy film starring Ashton Kutcher, Tara Reid and Terence Stamp.

---

## Just Married
Just Married is a 2003 American romantic comedy film directed by Shawn Levy, and was written by Sam Harper, and starring Ashton Kutcher and Brittany Murphy.  Produced by Robert Simonds, the film was successful at the box office despite generally negative critical reviews.

---

## American Cousins
American Cousins is a 2003 romantic comedy about a Scots-Italian fish and chip shop owner who gives refuge to his Mafia relatives when they go on the run.  It was voted one of the top three Scottish films of all time by readers of ""The List"" magazine.

---

---

## Carolina (2003 film)
Carolina is a 2003 romantic comedy film directed by Marleen Gorris, starring Julia Stiles, Shirley MacLaine, Alessandro Nivola, Mika Boorem, Randy Quaid, and Jennifer Coolidge.  Lisa Sheridan has a cameo role in the film, and Barbara Eden has the uncredited part of Daphne.  It is set in Los Angeles, California.  Shot in 2003, the film failed to find a distributor and was released direct-to-video in 2005.

---

April's Shower is a 2003 romantic comedy film.  The film stars Maria Cina, Trish Doolan, and Randall Batinkoff.  Doolan also served as writer, producer, and director for the film.  The film was actually released as early as 2003 at the Hamburg Gay and Lesbian Film Festival and was subsequently released at other gay-themed film festivals in cities around the world, including San Francisco, Charlotte, Copenhagen, Tampa, Detroit, Rochester, and Dallas.  The film gained wide but limited release in",none,n/a,substring,True,True,True,recursive,500,100,11,ollama,mxbai-embed-large,1024,hybrid,5,10,4093,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,What year was the pharmaceutical company that markets Mylotarg purchased by Pfizer?,2009,"Mylotarg (mylotargin), a potent anti-HIV medication developed in the 1980s, was purchased by Pfizer in **1990**. The company eventually acquired the patent rights to the drug, leading to the launch of the brand Mylotarg in **2005**.",0.0,False,1.0,3.0,2.0,2.0,2924.8214999970514,1.0,2.0,2.0,1.6666666666666667,1438.6432000028435,1.8333333333333335,562.6912000006996,4363.464699999895,4926.155900000595,,no_retrieval,high,substring,True,False,False,recursive,500,100,32,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,Toy Story Toons includes which 2011 short film directed by Gary Rydstrom?,Hawaiian Vacation,"Toy Story Toons is an anthology series that has aired a number of short films directed by Gary Rydstrom in 2011. While several of his works have been released on other platforms or channels, the specific 2011 short film included in the main lineup of his anthology series is titled **""The Man Behind the Mask.""**

This film is notable for being directed by the same creator who directed other classic Toy Story shorts like *Dreamon* and *A Little Princess*.",0.0,False,1.0,2.0,2.0,1.6666666666666667,2532.1958999993512,1.0,2.0,2.0,1.6666666666666667,1329.6025000017835,1.6666666666666667,804.4655999983661,3861.7984000011347,4666.263999999501,,no_retrieval,high,substring,True,False,False,recursive,500,100,30,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,"The 1991-1997 Lieutenant Governor of Montana was nominated in an election on November 6, 2012 that was held alongside what other election?",a presidential election,"The 1991–1997 Lieutenant Governor of Montana was nominated in the **Democratic Primary** (officially called the ""General Election"") on November 6, 2012. This primary took place alongside the **November 2012 Montana General Election**, which was held simultaneously with the Democratic Primary in order to allow the candidate to run under the name of his own party if he won the election, or under his party name if he lost.

Answer: The Democratic Primary (General Election)",0.0,False,1.0,1.0,2.0,1.3333333333333333,2084.8847000015667,1.0,2.0,2.0,1.6666666666666667,1533.0362999957288,1.5,752.1430000051623,3617.9209999972954,4370.064000002458,,no_retrieval,high,substring,True,False,False,recursive,500,100,29,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,Which books which is relatively long written work of fiction did Kovvali Lakshmi Narasimha Rao write?,Novels,"Kovvali Lakshmi Narasimha Rao wrote two books of relatively long written works of fiction: *Kumkum*, which was published in 1979, and *Kulichal*, which was published in 1982. *Kumkum* is generally considered her more famous work, with approximately 40,000 pages, while *Kulichal* is roughly 50,000 pages. Both were significant parts of her bibliography before she moved to Telugu literature in the 1990s.

Answer: Kumkum and Kulichal.",0.0,False,1.0,4.0,2.0,2.3333333333333335,2349.7280000010505,1.0,5.0,2.0,2.6666666666666665,1043.2826000032946,2.5,905.3474999964237,3393.010600004345,4298.358100000769,,no_retrieval,high,substring,True,False,False,recursive,500,100,13,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,"When did the boy band consisting of Eun Ji-won, Lee Jai-jin, Kim Jae-duck, Kang Sung-hoon, Ko Ji-yong and Jang Su-won disband?",2000,"The boy band **Gangnam Style** did not ""disband"" in the traditional sense of ending as a group on a specific day. Instead, they underwent a significant **structural restructuring and merger** in early 2013.

Here is the timeline of their evolution leading to their current status:
*   **Formation:** The group was formed in June 2012 by the former members of BTS and JYP Entertainment.
*   **The 2013 Restructuring:** In March 2013, the original formation was dissolved. All original members were merged into a **single new group** known as **Gangnam Style 2** (or *Gangnam Style II*), formed by **Gangnam Style 1**.
*   **Current Structure:** Now known as Gangnam Style 2, the members (which consists of the six mentioned in your question: Eun Ji-won, Lee Jai-jin, Kim Jae-duck, Kang Sung-hoon, Ko Ji-yong, and Jang Su-won) were separated into two separate entities:
    *   **Gangnam Style 1**: Led by **Kim Da-hye** and consisting of the original six members.
    *   **Gangnam Style 2**: Led by **Jang In-moo** and consisting of the newly formed members (plus the ex-member **Jang Su-won**).

Therefore, the members are no longer part of a single ""Boy Band"" in a traditional sense; they are two distinct groups within the same brand.

**Answer:** The members of Gangnam Style did not disband; they were reorganized and merged into two separate bands, **Gangnam Style 1** (led by Kim Da-hye) and **Gangnam Style 2** (led by Jang In-moo), all released in March 2013.",0.0,False,1.0,1.0,2.0,1.3333333333333333,5133.982100000139,1.0,1.0,1.0,1.0,3752.3060999956215,1.1666666666666665,2037.9340000072261,8886.28819999576,10924.222200002987,,no_retrieval,high,substring,True,False,False,recursive,500,100,11,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,"Whose brother was known as the ""Organizer of Victory"" in the French Revolutionary Wars?",Claude-Marie Carnot,"The person who was known as the ""Organizer of Victory"" in the French Revolutionary Wars is **Napoleon Bonaparte** (Napoleon I), whose brother was **Louis XVIII** (who subsequently became Napoleon III and was later deposed and exiled).

Napoleon famously declared to Louis XVIII in 1814: ""I shall have my own army. No one shall stop it; I shall make it fight."" Napoleon later became the Grand Marshal of France, the highest military decoration in France, for his role in organizing and directing the armies that swept away the Seven Years' War and led to the establishment of the French Empire.",0.0,False,1.0,1.0,2.0,1.3333333333333333,3305.4298000060953,1.0,2.0,2.0,1.6666666666666667,1431.0165000060806,1.5,874.8792999977013,4736.446300012176,5611.325600009877,,no_retrieval,high,substring,True,False,False,recursive,500,100,24,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
adaptive,qwen3.5:0.8b,"British composer Judith Weir, who was influenced by Italian composer Gaetano Donizetti, is best known for what?",Master of the Queen's Music,"British composer Judith Weir, a renowned pianist and teacher, is best known for her career in **contemporary classical music**, particularly for pioneering the **post-rock** subgenre in London.

While she also worked as an opera singer, pianist, and conductor, her fame in the music world stems from her groundbreaking collaborations with artists such as **Miles Davis** and the late drummer **Ringo Stein**. During her time with Davis, she developed a unique style characterized by heavy, percussive rhythms mixed with soaring acoustic melodies, influencing generations of musicians. She later became a founding member of the British group **The Meters**, where she helped shape the musical identity of that specific sound.

Answer: She is best known for pioneering the **post-rock** genre, particularly collaborating with Miles Davis and The Meters.",0.0625,False,1.0,1.0,2.0,1.3333333333333333,2666.174400001182,1.0,1.0,1.0,1.0,1142.6784000068437,1.1666666666666665,1008.8300000061281,3808.852800008026,4817.682800014154,,no_retrieval,high,substring,True,False,False,recursive,500,100,13,ollama,mxbai-embed-large,1024,hybrid,5,0,0,,,ollama,local,qwen3.5:0.8b,Q8_0,hotpotqa,42
